datetime,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_9,ema_20,ema_50,rsi_14,bb_upper_20,bb_lower_20,bb_width_20,vwap,supertrend_10_3,supertrend_10_3_signal,is_support,is_resistance,support_levels,resistance_levels,sr_position,nearest_support,nearest_resistance
2025-04-15 12:45:00,766.0,766.0,765.65,765.7,11711,766.975,767.33,767.6572500000001,766.358099434869,766.7674795048894,767.1660069459076,12.49999999999882,768.1571033884815,765.7928966115186,0.0030825082655404333,766.7857219094076,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:46:00,765.7,766.0,765.65,765.65,11374,766.885,767.275,767.66675,766.2164795478952,766.6610528853761,767.1065556931269,8.510638297869775,768.1832174013081,765.5867825986919,0.003385689904765589,766.7823649161298,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:47:00,765.8,766.0,765.65,765.9,11264,766.8100000000001,767.225,767.67225,766.1531836383162,766.5885716581975,767.0592397835925,20.45454545454298,768.1554015248855,765.4645984751146,0.00350908706168532,766.7793330950713,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:48:00,765.8,765.85,765.5,765.65,10756,766.7099999999999,767.1690000000001,767.6702499999999,766.0525469106531,766.4991838812263,767.0039754783536,14.893617021277421,768.0893972749398,765.3306027250601,0.0035982242958611044,766.7758888476703,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:49:00,765.65,765.85,765.5,765.85,8970,766.6324999999999,767.122,767.6669999999999,766.0120375285225,766.437356844919,766.958721538026,22.916666666668633,768.0227953113052,765.2422046886946,0.003627018972728901,766.7732044273959,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:50:00,765.75,765.95,765.65,765.75,7440,766.545,767.073,767.6622499999999,765.959630022818,766.37189428826,766.9113206933976,20.408163265305745,767.9256558319586,765.1643441680413,0.003602282532554828,766.7710949059755,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 12:51:00,765.8,765.8,765.5,765.65,7244,766.4525,767.023,767.6579999999999,765.8977040182544,766.3031424512828,766.8618571367938,20.0,767.8114760076907,765.0935239923093,0.003546145410682779,766.7687734899918,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:52:00,765.5,765.7,765.5,765.5,6015,766.3475,766.9820000000001,767.6525,765.8181632146036,766.2266526940178,766.8084509745667,20.0,767.6567685784556,765.0382314215443,0.003416905720852898,766.7667101786074,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:53:00,765.55,765.6,765.1,765.45,48670,766.26,766.941,767.6502499999999,765.744530571683,766.152685770778,766.7551783873288,20.0,767.5632752264178,764.9567247735822,0.003401652771690501,766.7477606748936,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 12:54:00,765.5,765.5,765.2,765.25,21158,766.1575,766.9010000000001,767.6510000000001,765.6456244573465,766.0667156973706,766.6961517839042,21.739130434783036,767.4386487443961,764.8763512556039,0.0033443482427466713,766.7392891755703,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:55:00,765.25,765.4,765.2,765.3,5214,766.0649999999999,766.8710000000001,767.651,765.5764995658772,765.9936951547638,766.641400733555,23.404255319147907,767.3110886172778,764.818911382722,0.0032532190278315954,766.7371926338277,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:56:00,765.3,765.6,765.3,765.5,9452,765.98,766.836,767.65,765.5611996527017,765.9466765685959,766.5966399204744,35.714285714285325,767.1281793368101,764.8318206631899,0.0029979355513463295,766.733846476279,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:57:00,765.6,765.65,764.9,765.35,104470,765.89,766.801,767.646,765.5189597221614,765.8898502287296,766.5477520804559,31.818181818183234,766.9290278857529,764.850972114247,0.00271325617452361,766.6932889086356,,1,1,1,[762.4],[764.0],1,762.4,
2025-04-15 12:58:00,765.35,765.35,765.0,765.15,9524,765.7974999999999,766.758,767.6417499999999,765.4451677777291,765.8193883021839,766.4929382733792,31.111111111111555,766.7458919909112,764.8491080090886,0.002476874084627642,766.6893623674118,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 12:59:00,765.2,765.3,765.05,765.05,12553,765.7025,766.709,767.637,765.3661342221833,765.7461132257855,766.4363524587369,34.14634146341383,766.5388297007905,764.8661702992094,0.0021844768713450537,766.6841051659246,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:00:00,765.15,765.2,765.0,765.1,12614,765.6299999999999,766.6629999999999,767.6295000000001,765.3129073777467,765.6845786328536,766.3839464799629,36.58536585366084,766.40622568612,764.8537743138797,0.0020276783462511716,766.6787452954712,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:01:00,765.2,765.35,765.1,765.25,6412,765.5649999999999,766.6179999999999,767.6185,765.3003259021974,765.6431901916294,766.3394779905526,33.333333333335275,766.2260199455569,764.903980054443,0.0017268813113373073,766.6762635553628,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:02:00,765.25,765.35,765.25,765.25,5907,765.5224999999999,766.5729999999999,767.6077500000001,765.2902607217579,765.6057435067123,766.2967533634721,38.23529411764883,766.1469787299928,764.898021270007,0.0016315097988443602,766.6740637661379,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:03:00,765.3,765.3,765.15,765.3,3943,765.48,766.535,767.5930000000001,765.2922085774064,765.5766250775016,766.2576649962772,32.258064516127604,766.0366818991535,764.9233181008466,0.0014544649086937135,766.6725641387211,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:04:00,765.3,765.3,765.1,765.25,7954,765.4425,766.4860000000001,767.58175,765.2837668619252,765.5455179272634,766.2181487219134,33.33333333333333,765.9506183036746,764.9343816963254,0.0013276459137676945,766.6694779537627,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:05:00,765.2,765.3,765.15,765.15,4592,765.415,766.4390000000001,767.568,765.2570134895402,765.5078495532383,766.1762605367403,33.33333333333333,765.9239721324215,764.9060278675785,0.0013299246354500256,766.667681817153,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:06:00,765.25,765.55,765.1,765.25,19675,765.395,766.3940000000001,767.5534999999999,765.2556107916322,765.48329245293,766.139936594123,41.37931034482786,765.8964715188455,764.8935284811545,0.001310360059434686,766.6605564749741,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 13:07:00,765.3,765.35,765.1,765.1,7658,765.355,766.345,767.539,765.2244886333058,765.4467884097937,766.0991547669025,38.709677419354605,765.8125679414636,764.8974320585364,0.0011957011882423039,766.6575670503144,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:08:00,765.15,765.35,765.15,765.15,5833,765.33,766.298,767.5239999999999,765.2095909066446,765.4185228469562,766.0619330113377,46.428571428570564,765.7741431727466,764.8858568272535,0.0011606579455830071,766.6553494505275,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:09:00,765.15,765.35,765.15,765.2,15332,765.2975,766.2509999999999,767.51175,765.2076727253158,765.3977111472461,766.0281317167754,46.42857142857491,765.6709265234603,764.9240734765398,0.0009758989764378923,766.6496200756666,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:10:00,765.25,765.35,765.05,765.1,7760,765.265,766.2,767.4965000000001,765.1861381802527,765.3693577046513,765.991734394549,34.615384615386304,765.5813941579113,764.9486058420887,0.0008268878307809826,766.6466021508701,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:11:00,765.1,765.1,764.85,765.0,12671,765.2325,766.1519999999999,767.48225,765.1489105442022,765.3341807803988,765.9528428496648,36.00000000000036,765.5139903943435,764.9510096056564,0.0007356990047954415,766.6410934174708,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:12:00,765.1,765.2,765.0,765.0,5528,765.2075,766.1059999999999,767.46625,765.1191284353617,765.3023540394084,765.9154764634034,42.85714285714441,765.4775389835448,764.9374610164551,0.00070579283016659,766.6388217652633,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:13:00,765.05,765.1,764.4,765.05,29129,765.1875,766.063,767.45125,765.1053027482894,765.2783203213695,765.8815362099366,50.0,765.440638198166,764.934361801834,0.000661637044949037,766.6253242259343,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 13:14:00,765.1,765.1,764.7,764.75,7005,765.1625,766.013,767.43075,765.0342421986315,765.2280041002867,765.8371622409195,35.99999999999781,765.4801807401052,764.8448192598948,0.0008303614986494364,766.6221086376503,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:15:00,764.8,765.1,764.7,765.1,11434,765.1524999999999,765.97,767.40825,765.0473937589053,765.2158132335927,765.8082539177462,44.827586206897095,765.4644969635514,764.8405030364485,0.0008155157659458757,766.6172288077257,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:16:00,765.1,765.2,765.0,765.05,9495,765.13,765.922,767.38825,765.0479150071243,765.2000214970601,765.7785184699915,43.33333333333182,765.3983281573039,764.8616718426961,0.0007013923315094864,766.6134832070381,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:17:00,765.15,765.3,765.05,765.15,5912,765.12,765.8770000000001,767.3695,765.0683320056995,765.1952575449592,765.7538706868546,45.16129032258159,765.3679388719273,764.8720611280727,0.0006481045376602819,766.6112867696872,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:18:00,765.15,765.4,765.1,765.1,5746,765.1175000000001,765.826,767.35525,765.0746656045596,765.1861853978202,765.7282286991349,45.16129032258159,765.3651733842488,764.8698266157513,0.0006474126764810423,766.6092074967718,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 13:19:00,765.1,765.1,764.9,765.0,12268,765.115,765.778,767.33925,765.0597324836477,765.1684534551706,765.6996707109336,45.16129032258159,765.3665216847446,764.8634783152554,0.0006574741960217815,766.6041614363818,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 13:20:00,765.0,765.1,764.95,765.05,4441,765.1125,765.7289999999999,767.325,765.0577859869182,765.1571721737258,765.6741934281519,43.33333333333182,765.3656381981655,764.8593618018344,0.0006617019017870336,766.6023803566491,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:21:00,765.1,765.3,764.95,765.3,16250,765.115,765.685,767.313,765.1062287895346,765.1707748238472,765.6595191760675,56.24999999999777,765.3747569714417,764.8552430285583,0.0006790011212475901,766.596517274421,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:22:00,765.3,765.45,764.9,765.1,16445,765.1075,765.635,767.301,765.1049830316277,765.1640343644332,765.6375772475943,48.57142857142987,765.3593876106978,764.8556123893021,0.0006584371756853765,766.5904941586334,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 13:23:00,765.2,765.4,765.0,765.0,12088,765.0925,765.5909999999999,767.29,765.0839864253022,765.1484120440109,765.6125742182769,44.44444444444304,765.3315221306686,764.8534778693313,0.0006248189092656709,766.5860478619185,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:24:00,765.1,765.35,764.9,764.95,10844,765.0775,765.5440000000001,767.2779999999999,765.0571891402418,765.129515658867,765.5865909155995,45.714285714286085,765.3125251946223,764.8424748053777,0.0006143827118749853,766.5819001787087,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:25:00,764.95,765.5,764.95,765.25,3637,765.0825,765.5060000000001,767.2665,765.0957513121934,765.1409903580226,765.5733912718505,56.410256410257006,765.3280391489889,764.8369608510111,0.0006418631951165594,766.5806665977531,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:26:00,765.5,765.75,765.15,765.2,13206,765.08,765.466,767.25325,765.1166010497548,765.1466103239252,765.558748476876,55.00000000000171,765.3192972166506,764.8407027833495,0.0006255482214947044,766.5766477481905,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:27:00,765.4,765.9,765.35,765.8,12930,765.115,765.4390000000001,767.2395,765.2532808398039,765.2088379121228,765.56820932092,64.70588235294275,765.516444759262,764.7135552407381,0.0010493710337974003,766.5737616620587,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:28:00,765.7,766.0,765.55,765.85,27302,765.15,765.416,767.2239999999999,765.3726246718431,765.2699009681111,765.5792599357859,73.91304347826302,765.6691085476206,764.6308914523794,0.001356880474731987,766.5685189564967,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:29:00,765.95,766.0,765.7,765.75,12058,765.1775,765.3919999999999,767.2017500000001,765.4480997374745,765.3156246854338,765.5859556245787,65.85365853658604,765.7619250435952,764.5930749564048,0.0015275541782009032,766.5662757774809,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:30:00,765.8,765.85,765.3,765.55,9334,765.2,765.372,767.1785000000001,765.4684797899796,765.3379461439639,765.5845456000854,61.3636363636373,765.8061092484487,764.5938907515514,0.001584185176290279,766.5639724681376,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:31:00,765.6,765.75,765.1,765.15,9939,765.2075,765.3439999999999,767.15625,765.4047838319838,765.3200465112054,765.5675045961606,50.0,765.8068636976892,764.6081363023108,0.0015665390046209102,766.5609604095429,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:32:00,765.15,765.75,765.1,765.75,10181,765.245,765.337,767.1372500000001,765.4738270655871,765.3609944625192,765.574661278664,60.65573770491822,765.8823464727433,764.6076535272567,0.0016657318185503327,766.5583904368968,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:33:00,765.65,765.9,765.4,765.85,7226,765.285,765.3309999999999,767.1185,765.5490616524697,765.4075664184697,765.5854588755792,63.93442622950929,765.9694898215402,764.6005101784598,0.001788849439202866,766.5568990171786,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:34:00,765.85,765.95,765.3,765.5,8674,765.3225,765.3209999999999,767.0980000000001,765.5392493219758,765.4163696167108,765.5821075471251,56.71641791044863,765.9644337562172,764.6805662437828,0.001677550983323274,766.5548327128903,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 13:35:00,765.55,765.65,765.25,765.4,5973,765.3374999999999,765.315,767.07825,765.5113994575808,765.4148106055954,765.5749660746889,51.5625000000004,765.971513946387,764.7034860536128,0.0016568218501957258,766.5531960211479,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:36:00,765.4,765.65,764.5,764.7,37993,765.3199999999999,765.296,767.0545,765.3491195660647,765.3467334050625,765.540653679603,44.5945945945948,766.0047204577533,764.6352795422466,0.0017893703490130008,766.5384507527779,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 13:37:00,764.75,764.9,764.55,764.75,10460,765.3,765.273,767.0345,765.2292956528518,765.2899016521994,765.5096476529519,46.5753424657533,766.0276494239764,764.5723505760235,0.0019016057075041393,766.5338914200364,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:38:00,764.8,765.0,764.75,764.85,18346,765.2875,765.257,767.0145,765.1534365222815,765.2480062567519,765.4837791175421,48.64864864864832,766.0378507951566,764.5371492048434,0.001960964461477753,766.5265381586888,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:39:00,764.95,765.0,764.7,765.0,6507,765.2875,765.24,766.995,765.1227492178252,765.2243866132517,765.4648073874424,46.478873239436574,766.0378507951566,764.5371492048434,0.001960964461477753,766.5239977085129,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:40:00,765.0,765.0,764.85,764.9,7579,765.28,765.2230000000001,766.9704999999999,765.0781993742602,765.1934926500849,765.442658078131,45.83333333333241,766.0432341159776,764.5167658840223,0.001994653240585508,766.5210789812644,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:41:00,765.0,765.0,764.85,765.0,7141,765.265,765.21,766.9454999999999,765.0625594994082,765.1750647786482,765.4252989378122,37.09677419354969,766.0383045971689,764.491695402831,0.002021011276274051,766.5183955473326,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:42:00,765.0,765.75,764.9,765.4,114953,765.28,765.2079999999999,766.9240000000001,765.1300475995266,765.1964871806817,765.4243068226039,43.47826086956464,766.051464772196,764.5085352278039,0.0020161634230505296,766.4871301228309,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:43:00,765.4,765.85,765.4,765.5,8041,765.3050000000001,765.209,766.9060000000001,765.2040380796213,765.225393163474,765.4272751825017,46.37681159420295,766.070643863894,764.5393561361061,0.0020008855656083683,766.485441538241,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:44:00,765.5,765.65,765.25,765.35,13761,765.325,765.211,766.8872499999999,765.2332304636972,765.2372604812384,765.424244783188,47.05882352941275,766.0722757540791,764.577724245921,0.0019528324674590672,766.4820351682947,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:45:00,765.4,765.9,764.8,764.85,40960,765.3050000000001,765.202,766.86525,765.1565843709577,765.2003785306443,765.4017253799258,45.71428571428636,766.0815646345166,764.5284353654836,0.002029425221360084,766.4698305449632,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 13:46:00,764.85,765.0,764.6,765.0,31209,765.295,765.192,766.84525,765.1252674967662,765.1812948610592,765.3859714434582,37.7049180327867,766.0823339423935,764.5076660576065,0.002057595939849345,766.458432926199,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:47:00,764.95,765.0,764.55,764.65,25712,765.2375,765.178,766.82375,765.0302139974131,765.1306953504821,765.3571098182246,31.818181818180875,766.0374177589322,764.4375822410677,0.0020906392039915043,766.4483874612038,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:48:00,764.75,765.0,764.55,764.85,35172,765.1875,765.172,766.8045,764.9941711979304,765.10396245996,765.3372231586864,39.68253968253997,765.9503719972662,764.4246280027338,0.0019939478814439294,766.4353608731383,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:49:00,764.85,765.0,764.6,764.6,12860,765.13,765.163,766.7852499999999,764.9153369583444,765.0559660352019,765.308312446581,37.878787878788394,765.8876973427168,764.3723026572832,0.001980571517825269,766.4304571177136,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:50:00,764.65,765.0,764.6,764.8,5657,765.0925,765.1570000000002,766.76625,764.8922695666755,765.0315883175637,765.2883786251465,51.785714285712686,765.8367940844939,764.348205915506,0.0019456316314536046,766.4283933218322,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:51:00,764.9,765.0,764.5,764.65,24312,765.0675,765.145,766.7470000000001,764.8438156533405,764.9952465730338,765.2633441692584,48.27586206896511,765.8368298519197,764.2981701480803,0.0020111424205568234,766.4191320600278,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 13:52:00,764.75,765.0,764.75,764.85,4108,765.0225,765.1370000000002,766.72575,764.8450525226724,764.9814135660782,765.2471345939933,50.0,765.7262306602013,764.3187693397988,0.001839764608756592,766.4177140785141,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:53:00,764.9,765.0,764.85,764.9,3584,764.975,765.1289999999999,766.7075,764.8560420181379,764.9736598931185,765.2335214726603,48.27586206896511,765.5621429486141,764.3878570513859,0.0015350644102463135,766.4165188947643,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:54:00,765.0,765.0,764.85,764.85,6176,764.9425,765.1210000000001,766.6895,764.8548336145104,764.9618827604405,765.218481414909,49.12280701754463,765.4768712488344,764.4081287511656,0.0013971540314060681,766.4144409600276,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:55:00,764.9,765.0,764.8,764.85,11097,764.9150000000001,765.115,766.67225,764.8538668916084,764.9512272594462,765.204031163344,47.27272727272758,765.4050053705419,764.4249946294583,0.0012812021480603213,766.4106806799739,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:56:00,764.9,765.0,764.85,765.0,8951,764.9300000000001,765.11,766.6572499999999,764.8830935132868,764.9558722823562,765.196029941252,42.00000000000009,765.4105698371965,764.4494301628037,0.0012565067057022541,766.4077928192182,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:57:00,764.9,765.0,764.8,764.85,6240,764.9350000000001,765.105,766.6415,764.8764748106295,764.945789207846,765.1824601396344,37.25490196078396,765.4097298400718,764.4602701599283,0.0012412292288148546,766.4056945958428,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:58:00,764.9,765.0,764.8,764.8,4750,764.9325,765.0980000000001,766.6259999999999,764.8611798485036,764.9319045213845,765.167461702786,38.775510204079936,765.4096350906595,764.4553649093405,0.0012475220772016993,766.4040838145592,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 13:59:00,764.95,765.0,764.75,764.95,5362,764.9300000000001,765.0930000000001,766.61175,764.8789438788029,764.9336279003003,765.1589337928729,52.3809523809529,765.40616892182,764.4538310781801,0.0012449999916854515,766.4023088793372,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:00:00,764.85,765.0,764.7,764.85,11306,764.9275,765.0880000000001,766.597,764.8731551030423,764.9256633383669,765.146818742172,46.34146341463482,765.4048556546795,764.4501443453205,0.0012481069243281578,766.3984559459965,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:01:00,764.8,765.0,764.8,764.8,12236,764.9175,765.0840000000001,766.58325,764.8585240824339,764.9136954013796,765.1332180071848,54.28571428571336,765.3968361637689,764.4381638362312,0.0012533016012023124,766.394352225116,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:02:00,764.85,765.0,764.7,764.95,6592,764.8950000000001,765.0830000000001,766.5697500000001,764.8768192659471,764.9171529822006,765.1260329872953,52.94117647058863,765.3178972750742,764.472102724926,0.0011057655627872902,766.3921745151041,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:03:00,764.95,765.0,764.7,764.7,16399,764.855,765.076,766.5529999999999,764.8414554127578,764.8964717458006,765.109325811323,52.94117647058863,765.1760181172159,764.5339818827841,0.0008394221577054094,766.3864864222105,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:04:00,764.7,765.0,764.7,765.0,5549,764.8375,765.081,766.53625,764.8731643302062,764.9063315795338,765.1050385246044,55.55555555555626,765.0711776907617,764.6038223092382,0.0006110518659499247,766.384691648759,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:05:00,765.0,765.0,764.7,764.9,18668,764.8399999999999,765.077,766.52,764.878531464165,764.9057285719591,765.0969977981493,57.14285714285621,765.0753049533148,764.604695046685,0.0006153050397857868,766.3785504920697,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:06:00,764.95,765.0,764.75,764.9,4527,764.835,765.074,766.5045,764.882825171332,764.9051829936773,765.0892723943003,51.61290322580479,765.0600146194123,764.6099853805878,0.0005884004246988266,766.3770850711555,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:07:00,765.0,765.0,764.6,764.95,56203,764.85,765.07,766.49375,764.8962601370656,764.9094512799937,765.0838107317787,51.61290322580834,765.0627513992824,764.6372486007176,0.000556321891305251,766.358727387127,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 14:08:00,765.0,765.9,764.85,765.6,50687,764.8875,765.08,766.4859999999999,765.0370081096526,764.9752178247562,765.1040534481796,67.4418604651137,765.2846941060699,764.4903058939302,0.001038568694271596,766.3489810309926,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:09:00,765.65,765.95,765.1,765.2,15468,764.9175,765.084,766.4744999999999,765.0696064877221,764.9966256509699,765.1078160580549,56.86274509803887,765.3138982580049,764.5211017419952,0.0010364470887510484,766.3459395193336,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 14:10:00,765.4,765.65,765.05,765.1,13450,764.9325,765.085,766.4635000000001,765.0756851901778,765.006470827068,765.1075095459744,52.00000000000018,765.3328616785934,764.5321383214066,0.001046789562721973,766.342886593457,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:11:00,765.05,765.35,764.65,764.7,19770,764.9350000000001,765.073,766.45,765.0005481521423,764.977283129252,765.0915287794656,47.27272727272803,765.3284998160929,764.5415001839073,0.0010288451073432354,766.3369121204979,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 14:12:00,764.7,765.25,764.7,765.2,15673,764.9525000000001,765.075,766.4385000000001,765.0404385217139,764.9984942597994,765.09578255282,56.25000000000089,765.3609308870247,764.5440691129755,0.0010678594736916736,766.3327015737502,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:13:00,765.25,765.55,764.85,764.85,23928,764.95,765.072,766.4245000000001,765.0023508173712,764.9843519493423,765.0861440213368,48.52941176470563,765.3603913408365,764.5396086591636,0.0010729886681127932,766.3264918770603,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 14:14:00,764.95,765.35,764.85,765.2,11251,764.9675,765.077,766.41275,765.041880653897,765.0048898589288,765.0906089616766,54.794520547945254,765.3896187161549,764.545381283845,0.001103625228927909,766.323709928918,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:15:00,765.15,765.35,764.85,765.05,21924,764.9775,765.0729999999999,766.39875,765.0435045231176,765.0091860628403,765.0890164533756,53.33333333333313,765.3973684004378,764.5576315995621,0.0010977274506448864,766.3180999089338,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:16:00,765.05,765.35,764.9,764.9,14325,764.9725000000001,765.067,766.38325,765.014803618494,764.9987873901888,765.0816040434394,49.33333333333245,765.3936200603928,764.5513799396074,0.0011010070568358873,766.3143634722866,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:17:00,765.0,765.0,764.55,764.65,12778,764.9625,765.044,766.36675,764.9418428947953,764.9655695435041,765.0646783946771,49.33333333333245,765.4048323351722,764.5201676648278,0.0011564810959287075,766.3102189679194,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 14:18:00,764.7,764.9,764.6,764.65,13637,764.955,765.02,766.3509999999999,764.8834743158362,764.9355153012656,765.0484164968467,44.92753623188397,765.4137167455343,764.4962832544658,0.0011993300142734541,766.3057732547675,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:19:00,764.7,765.15,764.65,765.05,11332,764.9599999999999,765.0059999999999,766.3380000000001,764.916779452669,764.946418605907,765.0484785950096,51.99999999999964,765.420663137572,764.4993368624279,0.0012044110478248676,766.3026374843442,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:20:00,765.15,765.3,764.7,764.7,14486,764.9525,764.989,766.3232499999999,764.8734235621353,764.9229501672492,765.0348127677543,47.560975609756944,765.425424829903,764.479575170097,0.0012364815590589899,766.2985026092673,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 14:21:00,764.7,765.0,764.65,764.75,7954,764.95,764.9810000000001,766.3077499999999,764.8487388497083,764.9064787227493,765.023643639607,47.56097560975549,765.4268316485455,764.4731683514545,0.001246700172679257,766.2960809716328,,1,0,0,[762.4],[764.0],1,762.4,
2025-04-15 14:22:00,764.75,765.0,764.3,764.8,29717,764.9424999999999,764.962,766.2925,764.8389910797666,764.8963378920113,765.014873300799,38.57142857142722,765.4240271758214,764.4609728241784,0.0012589892072188372,766.2865021585483,,1,1,0,[762.4],[764.0],1,762.4,
2025-04-15 14:23:00,764.95,765.3,764.85,765.05,11493,764.96,764.946,766.278,764.8811928638133,764.9109723784863,765.0162508184147,47.76119402984933,765.429714358892,764.490285641108,0.0012280756088998636,766.2836774110439,,1,0,1,[762.4],[764.0],1,762.4,
2025-04-15 14:24:00,764.95,765.1,764.5,764.85,21811,764.9525000000001,764.933,766.26325,764.8749542910507,764.9051654852972,765.009731178477,46.37681159420271,765.4243106221356,764.4806893778646,0.00123356841669394,766.2772586758418,,1,0,0,[762.4],[764.0],1,762.4,
