datetime,Open,High,Low,Close,Volume
2025-04-25 14:53:00,800.8,801.0,800.65,801.0,19646
2025-04-25 14:54:00,800.8,801.0,800.5,800.95,17641
2025-04-25 14:55:00,800.8,801.3,800.65,801.3,52349
2025-04-25 14:56:00,801.1,801.7,800.5,800.8,30955
2025-04-25 14:57:00,800.9,801.15,800.15,800.65,15951
2025-04-25 14:58:00,800.5,800.8,800.0,800.3,19388
2025-04-25 14:59:00,800.3,800.65,800.0,800.6,14298
2025-04-25 15:00:00,800.6,800.6,800.0,800.25,41803
2025-04-25 15:01:00,800.1,800.35,799.9,800.0,52133
2025-04-25 15:02:00,799.95,800.05,799.3,799.6,43880
2025-04-25 15:03:00,799.75,800.35,799.55,800.1,28194
2025-04-25 15:04:00,800.2,800.2,800.0,800.0,33487
2025-04-25 15:05:00,800.0,800.4,800.0,800.35,40659
2025-04-25 15:06:00,800.3,800.3,799.95,800.15,40092
2025-04-25 15:07:00,800.15,800.15,799.25,799.25,36921
2025-04-25 15:08:00,799.3,800.1,799.05,799.85,45972
2025-04-25 15:09:00,799.85,800.0,799.0,799.4,69644
2025-04-25 15:10:00,799.3,799.7,799.1,799.1,47199
2025-04-25 15:11:00,799.15,799.75,799.1,799.5,44263
2025-04-25 15:12:00,799.75,799.75,799.0,799.0,49653
2025-04-25 15:13:00,799.05,799.6,799.0,799.25,41215
2025-04-25 15:14:00,799.1,799.4,799.0,799.35,46769
2025-04-25 15:15:00,799.25,799.4,799.0,799.0,71906
2025-04-25 15:16:00,799.3,799.3,798.15,798.15,59263
2025-04-25 15:17:00,798.2,798.5,797.9,797.95,62460
2025-04-25 15:18:00,797.95,798.9,797.55,798.8,72821
2025-04-25 15:19:00,798.65,798.9,798.05,798.4,48246
2025-04-25 15:20:00,798.4,798.6,797.75,798.15,102079
2025-04-25 15:21:00,798.05,798.15,797.1,797.45,46377
2025-04-25 15:22:00,797.6,797.9,797.45,797.75,29715
2025-04-25 15:23:00,797.6,797.9,797.5,797.5,42454
2025-04-25 15:24:00,797.45,797.6,796.45,796.7,63240
2025-04-25 15:25:00,796.5,796.75,796.15,796.45,35123
2025-04-25 15:26:00,796.45,796.7,796.05,796.05,39243
2025-04-25 15:27:00,796.45,797.0,796.25,796.95,56865
2025-04-25 15:28:00,797.0,798.0,796.9,797.7,37443
2025-04-25 15:29:00,797.25,797.7,797.0,797.4,25355
